Id,StreetName,Town,FacilityType,FacilityName,Program,ProgramSpecificId,Active
6012,501 TO 507 STAFFORD ST,LEICESTER,PUBLIC WATER SUPPLY SYSTEM,STAFFORDSHIRE COUNTRY ESTATES,WATER SUPPLY/DRINKING WATER,2151009,True
6013,109 GRAHAM ST,LEOMINSTER,PUBLIC WATER SUPPLY SYSTEM,LEOMINSTER WATER DIVISION,WATER SUPPLY/DRINKING WATER,2153000,True
6014,39 AYER RD,LITTLETON,PUBLIC WATER SUPPLY SYSTEM,LITTLETON WATER DEPARTMENT,WATER SUPPLY/DRINKING WATER,2158000,True
6015,496 MASS AVE.,LUNENBURG,PUBLIC WATER SUPPLY SYSTEM,LUNENBURG WATER DISTRICT,WATER SUPPLY/DRINKING WATER,2162000,True
6018,135 NEIL STREET,MARLBOROUGH,PUBLIC WATER SUPPLY SYSTEM,MARLBOROUGH DPW  WATER DIV. (MWRA),WATER SUPPLY/DRINKING WATER,2170000,True
6019,195 MAIN ST,MAYNARD,PUBLIC WATER SUPPLY SYSTEM,"MAYNARD DPW, WATER DIVISION",WATER SUPPLY/DRINKING WATER,2174000,True
6020,45B HOLLISTON STREET,MEDWAY,PUBLIC WATER SUPPLY SYSTEM,MEDWAY WATER DEPARTMENT,WATER SUPPLY/DRINKING WATER,2177000,True
6021,9 BLACKSTONE ST,MENDON,PUBLIC WATER SUPPLY SYSTEM,MENDON HOUSING AUTHORITY,WATER SUPPLY/DRINKING WATER,2179001,True
6022,66 DILLA ST,MILFORD,PUBLIC WATER SUPPLY SYSTEM,MILFORD WATER DEPARTMENT,WATER SUPPLY/DRINKING WATER,2185000,True
6023,24 PROVIDENCE ST,MILLBURY,PUBLIC WATER SUPPLY SYSTEM,"AQUARION WATER COMPANY, MILLBURY",WATER SUPPLY/DRINKING WATER,2186000,True
6024,14 BELL ROAD,NORTH BROOKFIELD,PUBLIC WATER SUPPLY SYSTEM,NORTH BROOKFIELD WATER DEPARTMENT,WATER SUPPLY/DRINKING WATER,2212000,True
6025,63 MAIN ST,NORTHBOROUGH,PUBLIC WATER SUPPLY SYSTEM,NORTHBOROUGH WATER DEPARTMENT (MWRA),WATER SUPPLY/DRINKING WATER,2215000,True
6026,44 LAKE ST,NORTHBRIDGE,PUBLIC WATER SUPPLY SYSTEM,WHITINSVILLE WATER COMPANY,WATER SUPPLY/DRINKING WATER,2216000,True
6027,44 LAKE ST,NORTHBRIDGE,PUBLIC WATER SUPPLY SYSTEM,NORTHBRIDGE WATER DIVISION,WATER SUPPLY/DRINKING WATER,2216006,True
6028,216 MAIN STREET,OXFORD,PUBLIC WATER SUPPLY SYSTEM,AQUARION WATER COMPANY OXFORD,WATER SUPPLY/DRINKING WATER,2226000,True
6029,350 GROVE STREET,PAXTON,PUBLIC WATER SUPPLY SYSTEM,PAXTON WATER DEPARTMENT,WATER SUPPLY/DRINKING WATER,2228000,True
6030,46 CHESTNUT STREET,PEPPERELL,PUBLIC WATER SUPPLY SYSTEM,PEPPERELL DPW WATER DIVISION,WATER SUPPLY/DRINKING WATER,2232000,True
6031,211 NORTH MAIN STREET,PETERSHAM,PUBLIC WATER SUPPLY SYSTEM,THE QUABBIN RETREAT,WATER SUPPLY/DRINKING WATER,1234003,True
6032,BLOSSOM ST,ROYALSTON,PUBLIC WATER SUPPLY SYSTEM,SOUTH ROYALSTON IMPROVEMENT CORP,WATER SUPPLY/DRINKING WATER,1255000,True
6033,66 WACHUSETT STREET,RUTLAND,PUBLIC WATER SUPPLY SYSTEM,RUTLAND WATER DEPARTMENT,WATER SUPPLY/DRINKING WATER,2257000,True
6034,6A KOSTA AVE,RUTLAND,PUBLIC WATER SUPPLY SYSTEM,COOL SANDY BEACH COMMUNITY WATER SYSTEM,WATER SUPPLY/DRINKING WATER,2257003,True
6035,124 AYER RD,SHIRLEY,PUBLIC WATER SUPPLY SYSTEM,SHIRLEY WATER DISTRICT,WATER SUPPLY/DRINKING WATER,2270000,True
6038,100 MAPLE AVE,SHREWSBURY,PUBLIC WATER SUPPLY SYSTEM,SHREWSBURY WATER DEPARTMENT,WATER SUPPLY/DRINKING WATER,2271000,True
6039,147 CORDAVILLE RD,SOUTHBOROUGH,PUBLIC WATER SUPPLY SYSTEM,SOUTHBOROUGH DPW WATER DIVISION (MWRA),WATER SUPPLY/DRINKING WATER,2277000,True
6040,185 GUELPHWOOD RD,SOUTHBRIDGE,PUBLIC WATER SUPPLY SYSTEM,SOUTHBRIDGE WATER DEPARTMENT,WATER SUPPLY/DRINKING WATER,2278000,True
6041,3 OLD MEADOW RD,SPENCER,PUBLIC WATER SUPPLY SYSTEM,SPENCER WATER DEPARTMENT,WATER SUPPLY/DRINKING WATER,2280000,True
6042,167 NORTH SPENCER RDRTE 31 N,SPENCER,PUBLIC WATER SUPPLY SYSTEM,SAINT JOSEPHS ABBEY,WATER SUPPLY/DRINKING WATER,2280002,True
6043,171 WORCESTER RD,STERLING,PUBLIC WATER SUPPLY SYSTEM,STERLING WATER DEPARTMENT,WATER SUPPLY/DRINKING WATER,2282000,True
6044,85 CIRCUIT DRIVE,STOW,PUBLIC WATER SUPPLY SYSTEM,JUNIPER HILL WATER COMPANY,WATER SUPPLY/DRINKING WATER,2286000,True
6047,22 JOHNSTON WAY,STOW,PUBLIC WATER SUPPLY SYSTEM,ELIZABETH BROOK APARTMENTS,WATER SUPPLY/DRINKING WATER,2286017,True
6048,1 WATER WORKS DR,STURBRIDGE,PUBLIC WATER SUPPLY SYSTEM,STURBRIDGE WATER DEPARTMENT,WATER SUPPLY/DRINKING WATER,2287000,True
6049,1 KELLY RD,STURBRIDGE,PUBLIC WATER SUPPLY SYSTEM,STURBRIDGE RETIREMENT COOP. CORP.,WATER SUPPLY/DRINKING WATER,2287020,True
6050,410 PUTNAM HILL RD,SUTTON,PUBLIC WATER SUPPLY SYSTEM,MANCHAUG WATER DISTRICT OF SUTTON,WATER SUPPLY/DRINKING WATER,2290001,True
6051,13A PROVIDENCE RD,SUTTON,PUBLIC WATER SUPPLY SYSTEM,WILKINSONVILLE WATER DISTRICT,WATER SUPPLY/DRINKING WATER,2290014,True
6052,86 BRIDGE ST,TEMPLETON,PUBLIC WATER SUPPLY SYSTEM,TEMPLETON MUNIC. LIGHT AND WATER PLANT,WATER SUPPLY/DRINKING WATER,2294000,True
6053,25 HARBOR TRACE ROAD,TOWNSEND,PUBLIC WATER SUPPLY SYSTEM,TOWNSEND WATER DEPARTMENT,WATER SUPPLY/DRINKING WATER,2299000,True
6056,VILLAGE LN,TYNGSBOROUGH,PUBLIC WATER SUPPLY SYSTEM,RIVER CROSSING CONDOMINIUM,WATER SUPPLY/DRINKING WATER,3301002,True
6057,33 SHERBURNE AVE,TYNGSBOROUGH,PUBLIC WATER SUPPLY SYSTEM,COLONY HEIGHTS CONDOMINIUM,WATER SUPPLY/DRINKING WATER,3301020,True
6059,43 MAPLE AVE.,UPTON,PUBLIC WATER SUPPLY SYSTEM,UPTON DPW WATER/WASTEWATER DIVISION,WATER SUPPLY/DRINKING WATER,2303000,True
6060,105 BLACKSTONE ST,UXBRIDGE,PUBLIC WATER SUPPLY SYSTEM,"UXBRIDGE DPW,  WATER DIVISION",WATER SUPPLY/DRINKING WATER,2304000,True
6061,250 COMINS POND RD,WARREN,PUBLIC WATER SUPPLY SYSTEM,WARREN WATER DISTRICT,WATER SUPPLY/DRINKING WATER,1311000,True
6062,BRIMFIELD RD RT 19,WARREN,PUBLIC WATER SUPPLY SYSTEM,WEST WARREN WATER DISTRICT,WATER SUPPLY/DRINKING WATER,1311001,True
6063,672 BEMIS ROAD,WARREN,PUBLIC WATER SUPPLY SYSTEM,HERITAGE ASSOCIATION,WATER SUPPLY/DRINKING WATER,1311002,True
6065,38 HILL ST,WEBSTER,PUBLIC WATER SUPPLY SYSTEM,WEBSTER WATER DEPARTMENT,WATER SUPPLY/DRINKING WATER,2316000,True
6066,183 WORCESTER ST,WEST BOYLSTON,PUBLIC WATER SUPPLY SYSTEM,WEST BOYLSTON WATER DISTRICT,WATER SUPPLY/DRINKING WATER,2321000,True
6068,20 WARE POINT RD,WEST BROOKFIELD,PUBLIC WATER SUPPLY SYSTEM,WEST BROOKFIELD WATER DEPARTMENT,WATER SUPPLY/DRINKING WATER,2323000,True
6069,"46 MADDEN ROAD, UNIT 19",WEST BROOKFIELD,PUBLIC WATER SUPPLY SYSTEM,MADDEN ESTATES,WATER SUPPLY/DRINKING WATER,2323002,True
6070,131 OAK ST,WESTBOROUGH,PUBLIC WATER SUPPLY SYSTEM,WESTBOROUGH WATER DEPARTMENT,WATER SUPPLY/DRINKING WATER,2328000,True
6072,60 FORGE VILLAGE RD,WESTFORD,PUBLIC WATER SUPPLY SYSTEM,WESTFORD WATER DEPARTMENT,WATER SUPPLY/DRINKING WATER,3330000,True
6074,2 OAKMONT AVE,WESTMINSTER,PUBLIC WATER SUPPLY SYSTEM,WESTMINSTER DEPARTMENT OF PUBLIC WORKS,WATER SUPPLY/DRINKING WATER,2332000,True
6075,653 RIVER ST,WINCHENDON,PUBLIC WATER SUPPLY SYSTEM,WINCHENDON WATER DEPARTMENT,WATER SUPPLY/DRINKING WATER,2343000,True
6076,18 EAST WORCESTER ST,WORCESTER,PUBLIC WATER SUPPLY SYSTEM,"WORCESTER DPWP, WATER SUPPLY DIVISION",WATER SUPPLY/DRINKING WATER,2348000,True
6077,12 NEWTON RD,AMESBURY,PUBLIC WATER SUPPLY SYSTEM,AMESBURY DPW  WATER DIV.,WATER SUPPLY/DRINKING WATER,3007000,True
6078,397 LOWELL ST,ANDOVER,PUBLIC WATER SUPPLY SYSTEM,ANDOVER WATER DEPT,WATER SUPPLY/DRINKING WATER,3009000,True
6079,730 MASSACHUSETTS AVE,ARLINGTON,PUBLIC WATER SUPPLY SYSTEM,ARLINGTON WATER DEPT. (MWRA),WATER SUPPLY/DRINKING WATER,3010000,True
6080,299 HOWE ST,ASHLAND,PUBLIC WATER SUPPLY SYSTEM,ASHLAND WATER AND SEWER DEPT.,WATER SUPPLY/DRINKING WATER,3014000,True
6081,314 GREAT RD,BEDFORD,PUBLIC WATER SUPPLY SYSTEM,BEDFORD WATER DEPT.,WATER SUPPLY/DRINKING WATER,3023000,True
6082,120 GRENIER ST,BEDFORD,PUBLIC WATER SUPPLY SYSTEM,HANSCOM AFB,WATER SUPPLY/DRINKING WATER,3023002,True
6083,35 WOODLAND ST,BELMONT,PUBLIC WATER SUPPLY SYSTEM,BELMONT WATER DEPT. (MWRA),WATER SUPPLY/DRINKING WATER,3026000,True
6084,148 PARK ST,BEVERLY,PUBLIC WATER SUPPLY SYSTEM,BEVERLY WATER DEPT,WATER SUPPLY/DRINKING WATER,3030000,True
6085,50 ARLINGTON AVE,BEVERLY,PUBLIC WATER SUPPLY SYSTEM,SALEM AND BEVERLY WATER SUPPLY BOARD,WATER SUPPLY/DRINKING WATER,3030001,True
6086,270 TREBLE COVE RD,BILLERICA,PUBLIC WATER SUPPLY SYSTEM,BILLERICA WATER WORKS,WATER SUPPLY/DRINKING WATER,3031000,True
6087,980 HARRISON AVE,BOSTON,PUBLIC WATER SUPPLY SYSTEM,BOSTON WATER AND SEWER COMMISSION (MWRA),WATER SUPPLY/DRINKING WATER,3035000,True
6088,300 KING HILL RD,BRAINTREE,PUBLIC WATER SUPPLY SYSTEM,BRAINTREE WATER AND SEWER DEPT.,WATER SUPPLY/DRINKING WATER,4040000,True
6089,333 WASHINGTON ST,BROOKLINE,PUBLIC WATER SUPPLY SYSTEM,BROOKLINE WATER AND SEWER DIVISION,WATER SUPPLY/DRINKING WATER,3046000,True
6090,25 CENTER ST TOWN HALL,BURLINGTON,PUBLIC WATER SUPPLY SYSTEM,BURLINGTON WATER DEPT,WATER SUPPLY/DRINKING WATER,3048000,True
6091,250 FRESH POND PKWY,CAMBRIDGE,PUBLIC WATER SUPPLY SYSTEM,CAMBRIDGE WATER DEPARTMENT,WATER SUPPLY/DRINKING WATER,3049000,True
6092,801 WASHINGTON ST,CANTON,PUBLIC WATER SUPPLY SYSTEM,CANTON WATER DEPT,WATER SUPPLY/DRINKING WATER,4050000,True
6093,20 WATERSHED LN,CHELMSFORD,PUBLIC WATER SUPPLY SYSTEM,CHELMSFORD WATER DISTRICT,WATER SUPPLY/DRINKING WATER,3056000,True
6094,75 CANAL ST,CHELMSFORD,PUBLIC WATER SUPPLY SYSTEM,EAST CHELMSFORD WATER DISTRICT,WATER SUPPLY/DRINKING WATER,3056001,True
6095,64 WASHINGTON ST,CHELMSFORD,PUBLIC WATER SUPPLY SYSTEM,NORTH CHELMSFORD WATER DIST,WATER SUPPLY/DRINKING WATER,3056002,True
6096,500 BROADWAY,CHELSEA,PUBLIC WATER SUPPLY SYSTEM,CHELSEA WATER DEPT. (MWRA),WATER SUPPLY/DRINKING WATER,3057000,True
6097,339 KING ST,COHASSET,PUBLIC WATER SUPPLY SYSTEM,COHASSET WATER DEPT,WATER SUPPLY/DRINKING WATER,4065000,True
6098,135 KEYES RD,CONCORD,PUBLIC WATER SUPPLY SYSTEM,CONCORD WATER DEPT,WATER SUPPLY/DRINKING WATER,3067000,True
6099,30 LAKE ST,MIDDLETON,PUBLIC WATER SUPPLY SYSTEM,DANVERS WATER DEPT.,WATER SUPPLY/DRINKING WATER,3071000,True
6101,50 ELM STREET,DEDHAM,PUBLIC WATER SUPPLY SYSTEM,DEDHAM WESTWOOD WATER DIST.,WATER SUPPLY/DRINKING WATER,3073000,True
6102,5 SPRINGDALE AVE,DOVER,PUBLIC WATER SUPPLY SYSTEM,DOVER WATER DEPT,WATER SUPPLY/DRINKING WATER,3078000,True
6103,15 OLD FARM RD,DOVER,PUBLIC WATER SUPPLY SYSTEM,OLD FARM ROAD WATER TRUST,WATER SUPPLY/DRINKING WATER,3078001,True
6104,11 YORKSHIRE RD,DOVER,PUBLIC WATER SUPPLY SYSTEM,GLEN RIDGE RESIDENTS TRUST,WATER SUPPLY/DRINKING WATER,3078002,True
6105,5 MEADOWBROOK RD,DOVER,PUBLIC WATER SUPPLY SYSTEM,MEADOWBROOK WATER TRUST,WATER SUPPLY/DRINKING WATER,3078005,True
6106,14 DEDHAM STREET,DOVER,PUBLIC WATER SUPPLY SYSTEM,AQUARION WATER COMPANY (DOVER),WATER SUPPLY/DRINKING WATER,3078006,True
6108,19 OLD COLONY DR (REAR),DOVER,PUBLIC WATER SUPPLY SYSTEM,AQUARION WATER CO. (SPRINGDALE FARMS),WATER SUPPLY/DRINKING WATER,3078008,True
6109,59 HOPKINS ST,DRACUT,PUBLIC WATER SUPPLY SYSTEM,DRACUT WATER SUPPLY DISTRICT,WATER SUPPLY/DRINKING WATER,3079000,True
6110,62 ARLINGTON STREET,DRACUT,PUBLIC WATER SUPPLY SYSTEM,KENWOOD WATER DISTRICT,WATER SUPPLY/DRINKING WATER,3079001,True
6111,44 CENTENNIAL GROVE RD,ESSEX,PUBLIC WATER SUPPLY SYSTEM,ESSEX WATER DEPT.,WATER SUPPLY/DRINKING WATER,3092000,True
6113,100 WESTERN AVE,FRAMINGHAM,PUBLIC WATER SUPPLY SYSTEM,FRAMINGHAM WATER DEPT. (MWRA),WATER SUPPLY/DRINKING WATER,3100000,True
6114,1 MOULTON ST,GEORGETOWN,PUBLIC WATER SUPPLY SYSTEM,GEORGETOWN WATER DEPARTMENT,WATER SUPPLY/DRINKING WATER,3105000,True
6115,ENGINEERING DEPT.,GLOUCESTER,PUBLIC WATER SUPPLY SYSTEM,GLOUCESTER PUBLIC UTILITY DIVISION,WATER SUPPLY/DRINKING WATER,3107000,True
6116,23 SCHOOL STREET,GROVELAND,PUBLIC WATER SUPPLY SYSTEM,GROVELAND WATER DEPARTMENT,WATER SUPPLY/DRINKING WATER,3116000,True
6117,TOWN HALL 577 BAY RD,HAMILTON,PUBLIC WATER SUPPLY SYSTEM,HAMILTON WATER DEPT,WATER SUPPLY/DRINKING WATER,3119000,True
6118,131 AMESBURY ROAD,HAVERHILL,PUBLIC WATER SUPPLY SYSTEM,HAVERHILL WATER DEPT,WATER SUPPLY/DRINKING WATER,3128000,True
6119,900 MAIN STREET,HINGHAM,PUBLIC WATER SUPPLY SYSTEM,WEIR RIVER WATER SYSTEM,WATER SUPPLY/DRINKING WATER,4131000,True
6120,50 NORTH FRANKLIN ST,HOLBROOK,PUBLIC WATER SUPPLY SYSTEM,HOLBROOK PUBLIC WORKS DEPT,WATER SUPPLY/DRINKING WATER,4133000,True
6121,272 HIGH ST,IPSWICH,PUBLIC WATER SUPPLY SYSTEM,IPSWICH DPU  WATER DEPT,WATER SUPPLY/DRINKING WATER,3144000,True
6122,400 WATER STREET,LAWRENCE,PUBLIC WATER SUPPLY SYSTEM,LAWRENCE WATER WORKS,WATER SUPPLY/DRINKING WATER,3149000,True
6124,77 SANDY POND RD,LINCOLN,PUBLIC WATER SUPPLY SYSTEM,LINCOLN WATER DEPT,WATER SUPPLY/DRINKING WATER,3157000,True
6125,815 PAWTUCKET BLVD,LOWELL,PUBLIC WATER SUPPLY SYSTEM,LOWELL REGIONAL WATER UTILITY,WATER SUPPLY/DRINKING WATER,3160000,True
6126,390 PARKLAND AVE,LYNN,PUBLIC WATER SUPPLY SYSTEM,LYNN WATER AND SEWER COMM,WATER SUPPLY/DRINKING WATER,3163000,True
6127,83 PHILLIPS RD,LYNNFIELD,PUBLIC WATER SUPPLY SYSTEM,LYNNFIELD CENTER WATER DISTRICT,WATER SUPPLY/DRINKING WATER,3164000,True
6128,842 SALEM ST,LYNNFIELD,PUBLIC WATER SUPPLY SYSTEM,LYNNFIELD WATER DIST. (MWRA),WATER SUPPLY/DRINKING WATER,3164001,True
6129,215 PLEASANT STREET,MALDEN,PUBLIC WATER SUPPLY SYSTEM,MALDEN WATER DIVISION (MWRA),WATER SUPPLY/DRINKING WATER,3165000,True
6130,TOWN HALL 10 CENTRAL ST,MANCHESTER,PUBLIC WATER SUPPLY SYSTEM,MANCHESTER BY THE SEA DPW,WATER SUPPLY/DRINKING WATER,3166000,True
6131,11 TOWER WAY,MARBLEHEAD,PUBLIC WATER SUPPLY SYSTEM,MARBLEHEAD WATER DEPT. (MWRA),WATER SUPPLY/DRINKING WATER,3168000,True
6132,459 MAIN ST,MEDFIELD,PUBLIC WATER SUPPLY SYSTEM,MEDFIELD WATER DEPT.,WATER SUPPLY/DRINKING WATER,2175000,True
6134,21 JAMES STREET,MEDFORD,PUBLIC WATER SUPPLY SYSTEM,MEDFORD WATER DEPT. (MWRA),WATER SUPPLY/DRINKING WATER,3176000,True
6135,562 MAIN ST,MELROSE,PUBLIC WATER SUPPLY SYSTEM,MELROSE WATER DIVISION (MWRA),WATER SUPPLY/DRINKING WATER,3178000,True
6136,4 SCHOOL ST 2ND FL,MERRIMAC,PUBLIC WATER SUPPLY SYSTEM,MERRIMAC WATER DEPARTMENT,WATER SUPPLY/DRINKING WATER,3180000,True
6137,25 BURNHAM RD,METHUEN,PUBLIC WATER SUPPLY SYSTEM,METHUEN WATER DEPT,WATER SUPPLY/DRINKING WATER,3181000,True
6138,"900 MAIN STREET, ROOM 201",MILLIS,PUBLIC WATER SUPPLY SYSTEM,MILLIS WATER DEPT,WATER SUPPLY/DRINKING WATER,2187000,True
6140,334 NAHANT RD TOWN HALL,NAHANT,PUBLIC WATER SUPPLY SYSTEM,NAHANT WATER DEPT. (MWRA),WATER SUPPLY/DRINKING WATER,3196000,True
6141,75 WEST ST,NATICK,PUBLIC WATER SUPPLY SYSTEM,NATICK WATER AND SEWER DIVISION,WATER SUPPLY/DRINKING WATER,3198000,True
6142,500 DEDHAM AVE,NEEDHAM,PUBLIC WATER SUPPLY SYSTEM,NEEDHAM WATER DEPT,WATER SUPPLY/DRINKING WATER,3199000,True
6143,2 FRUIT ST,NEWBURY,PUBLIC WATER SUPPLY SYSTEM,BYFIELD WATER DISTRICT,WATER SUPPLY/DRINKING WATER,3205001,True
6144,7 SPRING LN,NEWBURYPORT,PUBLIC WATER SUPPLY SYSTEM,NEWBURYPORT WATER DEPARTMENT,WATER SUPPLY/DRINKING WATER,3206000,True
6145,1000 COMMONWEALTH AVE,NEWTON,PUBLIC WATER SUPPLY SYSTEM,NEWTON WATER DEPT. (MWRA),WATER SUPPLY/DRINKING WATER,3207000,True
6146,1 LIBERTY LANE,NORFOLK,PUBLIC WATER SUPPLY SYSTEM,NORFOLK WATER DIVISION,WATER SUPPLY/DRINKING WATER,2208000,True
6149,420 GREAT POND RD,NORTH ANDOVER,PUBLIC WATER SUPPLY SYSTEM,NORTH ANDOVER WATER DEPT,WATER SUPPLY/DRINKING WATER,3210000,True
6150,235 NORTH STREET,NORTH READING,PUBLIC WATER SUPPLY SYSTEM,NORTH READING WATER DEPT.,WATER SUPPLY/DRINKING WATER,3213000,True
6151,1 LYMAN PL,NORWOOD,PUBLIC WATER SUPPLY SYSTEM,NORWOOD WATER DEPT. (MWRA),WATER SUPPLY/DRINKING WATER,4220000,True
6152,50 FARM AVE,PEABODY,PUBLIC WATER SUPPLY SYSTEM,PEABODY WATER DEPT.,WATER SUPPLY/DRINKING WATER,3229000,True
6153,55 SEA ST,QUINCY,PUBLIC WATER SUPPLY SYSTEM,QUINCY WATER DEPT. (MWRA),WATER SUPPLY/DRINKING WATER,3243000,True
6154,41 SOUTH MAIN ST,RANDOLPH,PUBLIC WATER SUPPLY SYSTEM,RANDOLPH WATER DEPARTMENT,WATER SUPPLY/DRINKING WATER,4244000,True
6155,16 LOWELL STREET,READING,PUBLIC WATER SUPPLY SYSTEM,READING WATER DEPARTMENT (MWRA),WATER SUPPLY/DRINKING WATER,3246000,True
6157,UPPER MAIN ST FILTRATION PLT,ROCKPORT,PUBLIC WATER SUPPLY SYSTEM,ROCKPORT WATER DEPT,WATER SUPPLY/DRINKING WATER,3252000,True
6158,401 CENTRAL ST,ROWLEY,PUBLIC WATER SUPPLY SYSTEM,ROWLEY WATER DEPARTMENT,WATER SUPPLY/DRINKING WATER,3254000,True
6159,98 WASHINGTON ST,SALEM,PUBLIC WATER SUPPLY SYSTEM,SALEM WATER DEPARTMENT,WATER SUPPLY/DRINKING WATER,3258000,True
6160,127 ELM STREET,SALISBURY,PUBLIC WATER SUPPLY SYSTEM,SALISBURY WATER DIVISION,WATER SUPPLY/DRINKING WATER,3259000,True
6162,515 MAIN ST,SAUGUS,PUBLIC WATER SUPPLY SYSTEM,SAUGUS WATER DEPT. (MWRA),WATER SUPPLY/DRINKING WATER,3262000,True
6163,VILLAGE WAY,SHERBORN,PUBLIC WATER SUPPLY SYSTEM,WOODHAVEN ELDER HOUSING COMMITTEE,WATER SUPPLY/DRINKING WATER,3269002,True
6164,17 FRANEY ROAD,SOMERVILLE,PUBLIC WATER SUPPLY SYSTEM,SOMERVILLE WATER DEPT. (MWRA),WATER SUPPLY/DRINKING WATER,3274000,True
6165,16 PINE STREET,STONEHAM,PUBLIC WATER SUPPLY SYSTEM,STONEHAM WATER DEPT (MWRA SUPPLY),WATER SUPPLY/DRINKING WATER,3284000,True
6166,199 RAYMOND RD,SUDBURY,PUBLIC WATER SUPPLY SYSTEM,SUDBURY WATER DISTRICT,WATER SUPPLY/DRINKING WATER,3288000,True
6167,22 MONUMENT AVE TOWN BLDG,SWAMPSCOTT,PUBLIC WATER SUPPLY SYSTEM,SWAMPSCOTT WATER DEPT. (MWRA),WATER SUPPLY/DRINKING WATER,3291000,True
6168,71 MERRIMACK DR,TEWKSBURY,PUBLIC WATER SUPPLY SYSTEM,TEWKSBURY WATER DEPARTMENT,WATER SUPPLY/DRINKING WATER,3295000,True
6169,365 EAST ST,TEWKSBURY,PUBLIC WATER SUPPLY SYSTEM,TEWKSBURY HOSPITAL,WATER SUPPLY/DRINKING WATER,3295001,True
6170,279 BOSTON ST,TOPSFIELD,PUBLIC WATER SUPPLY SYSTEM,TOPSFIELD WATER DEPARTMENT,WATER SUPPLY/DRINKING WATER,3298000,True
6172,108 BROADWAY,WAKEFIELD,PUBLIC WATER SUPPLY SYSTEM,WAKEFIELD WATER DEPT,WATER SUPPLY/DRINKING WATER,3305000,True
6173,135 SCHOOL ST TOWN HALL,WALPOLE,PUBLIC WATER SUPPLY SYSTEM,WALPOLE WATER DEPT,WATER SUPPLY/DRINKING WATER,4307000,True
6174,167 LEXINGTON STREET,WALTHAM,PUBLIC WATER SUPPLY SYSTEM,WALTHAM WATER DEPARTMENT,WATER SUPPLY/DRINKING WATER,3308000,True
6175,WATER DIVISION,WATERTOWN,PUBLIC WATER SUPPLY SYSTEM,WATERTOWN DEPARTMENT OF PUBLIC WORKS,WATER SUPPLY/DRINKING WATER,3314000,True
6176,66 RIVER ROAD,WAYLAND,PUBLIC WATER SUPPLY SYSTEM,WAYLAND WATER DEPARTMENT,WATER SUPPLY/DRINKING WATER,3315000,True
6177,20 MUNICIPAL WAY,WELLESLEY,PUBLIC WATER SUPPLY SYSTEM,WELLESLEY WATER DIVISION,WATER SUPPLY/DRINKING WATER,3317000,True
6178,106 CENTRAL ST,WELLESLEY,PUBLIC WATER SUPPLY SYSTEM,WELLESLEY COLLEGE,WATER SUPPLY/DRINKING WATER,3317001,True
6179,91 GRAPEVINE RD,WENHAM,PUBLIC WATER SUPPLY SYSTEM,WENHAM WATER DEPT.,WATER SUPPLY/DRINKING WATER,3320000,True
6180,381 MAIN ST,WEST NEWBURY,PUBLIC WATER SUPPLY SYSTEM,WEST NEWBURY WATER DEPARTMENT,WATER SUPPLY/DRINKING WATER,3324000,True
6181,190 BOSTON POST ROAD BYPASS,WESTON,PUBLIC WATER SUPPLY SYSTEM,WESTON WATER DEPT.,WATER SUPPLY/DRINKING WATER,3333000,True
6183,120 WINTER STREET,WEYMOUTH,PUBLIC WATER SUPPLY SYSTEM,WEYMOUTH WATER DEPARTMENT,WATER SUPPLY/DRINKING WATER,4336000,True
6184,115 ANDOVER ST,WILMINGTON,PUBLIC WATER SUPPLY SYSTEM,WILMINGTON WATER DEPT,WATER SUPPLY/DRINKING WATER,3342000,True
6185,15 LAKE ST,WINCHESTER,PUBLIC WATER SUPPLY SYSTEM,WINCHESTER WATER DEPT,WATER SUPPLY/DRINKING WATER,3344000,True
6186,100 KENNEDY DR,WINTHROP,PUBLIC WATER SUPPLY SYSTEM,"WINTHROP WATER DIVISION, (MWRA)",WATER SUPPLY/DRINKING WATER,3346000,True
6187,10 COMMON STCITY HALL,WOBURN,PUBLIC WATER SUPPLY SYSTEM,WOBURN WATER DEPT.,WATER SUPPLY/DRINKING WATER,3347000,True
6188,366 CENTRE AVENUE,ROCKLAND,PUBLIC WATER SUPPLY SYSTEM,ABINGTON/ROCKLAND JOINT WTR. WORKS,WATER SUPPLY/DRINKING WATER,4001000,True
6189,700 MIDDLE ROAD,ACUSHNET,PUBLIC WATER SUPPLY SYSTEM,ACUSHNET WATER DEPARTMENT,WATER SUPPLY/DRINKING WATER,4003000,True
6190,1094 MAIN ST,ACUSHNET,PUBLIC WATER SUPPLY SYSTEM,BROOKSIDE MOBILE HOME PARK,WATER SUPPLY/DRINKING WATER,4003002,True
6191,922 MIDDLE RD,ACUSHNET,PUBLIC WATER SUPPLY SYSTEM,ACUSHNET MANUFACTURED HOMES,WATER SUPPLY/DRINKING WATER,4003004,True
6192,1296 WEST ST,ATTLEBORO,PUBLIC WATER SUPPLY SYSTEM,ATTLEBORO WATER DEPT,WATER SUPPLY/DRINKING WATER,4016000,True
6193,65 EAST MAIN STREET,AVON,PUBLIC WATER SUPPLY SYSTEM,TOWN OF AVON,WATER SUPPLY/DRINKING WATER,4018000,True
6194,255 BREEDS HILL ROAD,BARNSTABLE,PUBLIC WATER SUPPLY SYSTEM,BARNSTABLE FIRE DISTRICT,WATER SUPPLY/DRINKING WATER,4020000,True
