Year,PWSName,ContaminantGroup,RaworFinished,Result
2005,VIEW DRIVE WATER ASSOCIATION,NITRAT,F,1
2005,VIEW DRIVE WATER ASSOCIATION,NITRIT,F,1
2005,VIKING SHORES RESORT,NITRAT,F,2
2005,VIKING SHORES RESORT,SODIUM,F,1
2005,VILLA ROSE RESTAURANT,NITRAT,F,1
2005,VILLA ROSE RESTAURANT,NITRIT,F,1
2005,VILLA SOFIA,NITRAT,F,1
2005,VILLA SOFIA,NITRIT,F,1
2005,VILLAGE AT GREYLOCK,NITRAT,F,1
2005,VILLAGE AT GREYLOCK,NITRIT,F,1
2005,VILLAGE AT GREYLOCK,SODIUM,F,1
2005,VILLAGE AT HIGHLAND PARK,INORG,F,1
2005,VILLAGE AT HIGHLAND PARK,NITRAT,F,1
2005,VILLAGE AT HIGHLAND PARK,SODIUM,F,1
2005,VILLAGE COUNTRY KITCHEN,NITRAT,F,1
2005,VILLAGE GREEN CAMPGROUND,NITRAT,F,2
2005,VILLAGE GREEN CAMPGROUND,NITRIT,F,2
2005,VILLAGE GREEN SHOPPING CENTER,NITRAT,F,4
2005,VILLAGE GREENE CONDO ASSN,INORG,F,1
2005,VILLAGE GREENE CONDO ASSN,NITRAT,F,10
2005,VILLAGE GREENE CONDO ASSN,NITRIT,F,8
2005,VILLAGE GREENE CONDO ASSN,SODIUM,F,2
2005,VILLAGE NURSERY SCHOOL,INORG,F,3
2005,VILLAGE NURSERY SCHOOL,INORG,R,3
2005,VILLAGE NURSERY SCHOOL,NITRAT,F,1
2005,VILLAGE NURSERY SCHOOL,NITRIT,F,1
2005,VILLAGE NURSERY SCHOOL,RADIO,F,1
2005,VILLAGE NURSERY SCHOOL,RADIO,R,1
2005,VINE BROOK ESTATES,IRON,F,1
2005,VINE BROOK ESTATES,MN,F,1
2005,VINE BROOK ESTATES,NITRAT,F,1
2005,VINEYARD FOODSHOP,NITRAT,F,1
2005,VINEYARD FOODSHOP,NITRIT,F,1
2005,VIPASSANA MEDITATION CENTER,NITRAT,F,1
2005,VIPASSANA MEDITATION CENTER,NITRIT,F,1
2005,WACHUSETT MOUNTAIN SKI AREA,INORG,F,3
2005,WACHUSETT MOUNTAIN SKI AREA,NITRAT,F,3
2005,WAGON WHEEL CAMPING AREA,NITRAT,F,2
2005,WAGON WHEEL CAMPING AREA,NITRIT,F,1
2005,"WAGON WHEEL COMMUNITY, INC.",NITRAT,F,3
2005,"WAGON WHEEL COMMUNITY, INC.",SECCON,F,8
2005,WAKEFIELD WATER DEPT,HAA5,F,12
2005,WAKEFIELD WATER DEPT,INORG,F,14
2005,WAKEFIELD WATER DEPT,NITRAT,F,1
2005,WAKEFIELD WATER DEPT,NITRIT,F,1
2005,WAKEFIELD WATER DEPT,RADIO,F,2
2005,WAKEFIELD WATER DEPT,THM,F,12
2005,WAKEFIELD WATER DEPT,VOC,F,3
2005,WALES ELEMENTARY SCHOOL,INORG,F,14
2005,WALES ELEMENTARY SCHOOL,NITRAT,F,1
2005,WALES IRISH PUB,NITRAT,F,1
2005,WALES IRISH PUB,NITRIT,F,1
2005,WALES MARKET,NITRAT,F,1
2005,WALKER ISLAND CAMPGROUND,NITRAT,F,1
2005,WALKER ISLAND CAMPGROUND,NITRIT,F,1
2005,WALPOLE WATER DEPT,HAA5,F,8
2005,WALPOLE WATER DEPT,NITRAT,F,2
2005,WALPOLE WATER DEPT,NITRIT,F,1
2005,WALPOLE WATER DEPT,RADIO,F,32
2005,WALPOLE WATER DEPT,THM,F,8
2005,WALPOLE WATER DEPT,VOC,F,22
2005,WANNACOMET WATER COMPANY,NITRAT,F,2
2005,WANNACOMET WATER COMPANY,NITRIT,F,2
2005,WANNACOMET WATER COMPANY,PCE,F,2
2005,WANNACOMET WATER COMPANY,VOC,F,60
2005,WARE WATER DEPT,ASBEST,F,1
2005,WARE WATER DEPT,HAA5,F,1
2005,WARE WATER DEPT,INORG,F,28
2005,WARE WATER DEPT,NITRAT,F,2
2005,WARE WATER DEPT,THM,F,1
2005,WARE WATER DEPT,VOC,F,2
2005,WAREHAM FIRE DISTRICT,NITRAT,F,7
2005,WAREHAM FIRE DISTRICT,NITRIT,F,7
2005,WAREHAM FIRE DISTRICT,PCE,F,9
2005,WAREHAM FIRE DISTRICT,RADIO,F,12
2005,WAREHAM FIRE DISTRICT,VOC,F,113
2005,WARREN WATER DISTRICT,ASBEST,F,2
2005,WARREN WATER DISTRICT,NITRAT,F,3
2005,WARWICK COMMUNITY SCHOOL,INORG,F,1
2005,WARWICK COMMUNITY SCHOOL,NITRAT,F,1
2005,WARWICK COMMUNITY SCHOOL,SOC,F,45
2005,WASHINGTON ACRES,INORG,F,1
2005,WASHINGTON ACRES,NITRAT,F,1
2005,WASHINGTON ACRES,NITRIT,F,1
2005,WASHINGTON ACRES,VOC,F,1
2005,WATER TEN,NITRAT,F,1
2005,WATER TEN,NITRIT,F,1
2005,WATER TEN,SODIUM,F,1
2005,WATERVIEW PARK LLC,HAA5,F,1
2005,WATERVIEW PARK LLC,NITRAT,F,3
2005,WATERVIEW PARK LLC,NITRAT,R,1
2005,WATERVIEW PARK LLC,NITRIT,F,1
2005,WATERVIEW PARK LLC,THM,F,1
2005,WAUBEEKA GOLF LINKS LLC,INORG,F,1
2005,WAUBEEKA GOLF LINKS LLC,NITRAT,F,1
2005,WAUBEEKA GOLF LINKS LLC,NITRIT,F,1
2005,WAUBEEKA SPRINGS,INORG,F,1
2005,WAUBEEKA SPRINGS,NITRAT,F,1
2005,WAUBEEKA SPRINGS,NITRIT,F,1
2005,WAUWINET HOUSE,NITRAT,F,1
2005,WAUWINET HOUSE,NITRIT,F,1
2005,"WAVERLY OAKS GOLF CLUB, INC.",NITRAT,F,2
2005,WAYLAND WATER DEPARTMENT,ASBEST,F,1
2005,WAYLAND WATER DEPARTMENT,HAA5,F,18
2005,WAYLAND WATER DEPARTMENT,NITRAT,F,8
2005,WAYLAND WATER DEPARTMENT,NITRIT,F,7
2005,WAYLAND WATER DEPARTMENT,THM,F,24
2005,WEATHERHEADS,INORG,F,2
2005,WEATHERHEADS,NITRAT,F,1
2005,WEBCO CHEMICAL CORPORATION,INORG,F,6
2005,WEBCO CHEMICAL CORPORATION,INORG,R,4
2005,WEBCO CHEMICAL CORPORATION,NITRAT,F,1
2005,WEBCO CHEMICAL CORPORATION,RADIO,F,4
2005,WEBCO CHEMICAL CORPORATION,VOC,F,1
2005,WEBCO CHEMICAL CORPORATION,VOC,R,6
2005,WEBSTER WATER DEPARTMENT,HAA5,F,9
2005,WEBSTER WATER DEPARTMENT,NITRAT,F,2
2005,WEBSTER WATER DEPARTMENT,THM,F,12
2005,WEBSTER WATER DEPARTMENT,VOC,F,1
2005,WEE FOREST FOLK,INORG,F,14
2005,WEE FOREST FOLK,NITRAT,F,1
2005,WEE FOREST FOLK,NITRIT,F,1
2005,WEIR RIVER WATER SYSTEM,HAA5,F,36
2005,WEIR RIVER WATER SYSTEM,INORG,F,28
2005,WEIR RIVER WATER SYSTEM,NITRAT,F,2
2005,WEIR RIVER WATER SYSTEM,NITRIT,F,2
2005,WEIR RIVER WATER SYSTEM,SOC,F,28
2005,WEIR RIVER WATER SYSTEM,THM,F,36
2005,WEIR RIVER WATER SYSTEM,VOC,F,3
2005,WELLESLEY COLLEGE,ASBEST,F,1
2005,WELLESLEY COLLEGE,HAA5,F,1
2005,WELLESLEY COLLEGE,NITRAT,F,1
2005,WELLESLEY COLLEGE,NITRIT,F,1
2005,WELLESLEY COLLEGE,SOC,F,45
2005,WELLESLEY COLLEGE,THM,F,1
2005,WELLESLEY WATER DIVISION,HAA5,F,32
2005,WELLESLEY WATER DIVISION,INORG,F,35
2005,WELLESLEY WATER DIVISION,INORG,R,1
2005,WELLESLEY WATER DIVISION,NITRAT,F,3
2005,WELLESLEY WATER DIVISION,NITRIT,F,3
2005,WELLESLEY WATER DIVISION,THM,F,32
2005,WELLESLEY WATER DIVISION,VOC,F,46
2005,WELLFLEET APARTMENTS,INORG,F,2
2005,WELLFLEET APARTMENTS,NITRAT,F,1
2005,WELLFLEET APARTMENTS,NITRIT,F,1
2005,WELLFLEET APARTMENTS,SODIUM,F,1
2005,WELLFLEET APARTMENTS,VOC,F,1
2005,WELLFLEET BAY WILDLIFE SANCTUARY,NITRAT,F,1
2005,WELLFLEET ELEMENTARY SCHOOL,NITRAT,F,4
2005,WELLFLEET ELEMENTARY SCHOOL,SOC,F,45
2005,WELLFLEET ELEMENTARY SCHOOL,VOC,F,56
2005,WELLFLEET HARBOR CONDOMINIUMS,NITRAT,F,2
2005,WELLFLEET LODGE,NITRAT,F,1
2005,WELLFLEET MARINA,NITRAT,F,3
2005,WELLFLEET MARKET PLACE,NITRAT,F,1
2005,WELLFLEET MOTEL,NITRAT,F,1
2005,WELLFLEET MUNICIPAL WATER SYSTEM,NITRAT,F,1
2005,WELLFLEET MUNICIPAL WATER SYSTEM,NITRIT,F,1
2005,WELLFLEET MUNICIPAL WATER SYSTEM,VOC,F,1
2005,WELLFLEET SENIOR CENTER,NITRAT,F,5
2005,WELLFLEET SENIOR CENTER,NITRIT,F,1
2005,WELLFLEET SENIOR CENTER,SODIUM,F,1
2005,WELLFLEETER CONDOS ASSN.,NITRAT,F,1
2005,WENDELL COUNTRY STORE,NITRAT,F,1
2005,WENHAM WATER DEPT.,ASBEST,F,1
2005,WENHAM WATER DEPT.,NITRAT,F,1
2005,WENHAM WATER DEPT.,NITRIT,F,1
2005,WENHAM WATER DEPT.,RADIO,F,4
2005,WEST BOYLSTON WATER DISTRICT,INORG,F,1
2005,WEST BOYLSTON WATER DISTRICT,IRON,F,4
2005,WEST BOYLSTON WATER DISTRICT,MN,F,6
2005,WEST BOYLSTON WATER DISTRICT,NITRAT,F,3
2005,WEST BOYLSTON WATER DISTRICT,PCE,F,15
2005,WEST BOYLSTON WATER DISTRICT,SECCON,F,12
2005,WEST BOYLSTON WATER DISTRICT,VOC,F,5
2005,WEST BRIDGEWATER WATER DEPT,NITRAT,F,4
2005,WEST BRIDGEWATER WATER DEPT,NITRIT,F,4
2005,WEST BRIDGEWATER WATER DEPT,PCE,F,11
2005,WEST BRIDGEWATER WATER DEPT,VOC,F,111
2005,WEST BROOKFIELD WATER DEPARTMENT,HAA5,F,1
2005,WEST BROOKFIELD WATER DEPARTMENT,INORG,F,1
2005,WEST BROOKFIELD WATER DEPARTMENT,INORG,R,1
2005,WEST BROOKFIELD WATER DEPARTMENT,IRON,F,5
2005,WEST BROOKFIELD WATER DEPARTMENT,IRON,R,6
2005,WEST BROOKFIELD WATER DEPARTMENT,MN,F,6
2005,WEST BROOKFIELD WATER DEPARTMENT,MN,R,6
2005,WEST BROOKFIELD WATER DEPARTMENT,NITRAT,F,2
2005,WEST BROOKFIELD WATER DEPARTMENT,SECCON,F,2
2005,WEST BROOKFIELD WATER DEPARTMENT,SECCON,R,2
2005,WEST BROOKFIELD WATER DEPARTMENT,THM,F,1
2005,WEST BROOKFIELD WATER DEPARTMENT,VOC,F,18
2005,WEST CUMMINGTON WATER DEPT,ASBEST,F,1
2005,WEST CUMMINGTON WATER DEPT,INORG,F,1
2005,WEST CUMMINGTON WATER DEPT,NITRAT,F,1
2005,WEST CUMMINGTON WATER DEPT,NITRIT,F,1
2005,"WEST END CREAMERY, INC.",NITRAT,F,1
2005,WEST GROTON WATER SUPPLY DISTRICT,IRON,F,2
2005,WEST GROTON WATER SUPPLY DISTRICT,MN,F,2
2005,WEST GROTON WATER SUPPLY DISTRICT,NITRAT,F,1
2005,WEST HILL DAM,NITRAT,F,2
2005,WEST HILL DAM,VOC,F,1
2005,WEST NEWBURY WATER DEPARTMENT,ASBEST,F,1
2005,WEST NEWBURY WATER DEPARTMENT,HAA5,F,3
2005,WEST NEWBURY WATER DEPARTMENT,NITRAT,F,2
2005,WEST NEWBURY WATER DEPARTMENT,NITRIT,F,2
2005,WEST NEWBURY WATER DEPARTMENT,PERCHL,F,1
2005,WEST NEWBURY WATER DEPARTMENT,THM,F,4
2005,WEST NEWBURY WATER DEPARTMENT,VOC,F,3
2005,WEST SPRINGFIELD DPW WATER DIVISION,HAA5,F,4
2005,WEST SPRINGFIELD DPW WATER DIVISION,INORG,F,28
2005,WEST SPRINGFIELD DPW WATER DIVISION,NITRAT,F,2
2005,WEST SPRINGFIELD DPW WATER DIVISION,NITRIT,F,2
2005,WEST SPRINGFIELD DPW WATER DIVISION,SOC,F,4
2005,WEST SPRINGFIELD DPW WATER DIVISION,THM,F,4
2005,WEST SPRINGFIELD DPW WATER DIVISION,TOC,R,12
2005,WEST SPRINGFIELD DPW WATER DIVISION,VOC,F,3
2005,WEST STOCKBRIDGE WATER DEPT,ASBEST,F,1
2005,WEST STOCKBRIDGE WATER DEPT,HAA5,F,1
2005,WEST STOCKBRIDGE WATER DEPT,INORG,F,2
2005,WEST STOCKBRIDGE WATER DEPT,NITRAT,F,2
2005,WEST STOCKBRIDGE WATER DEPT,NITRIT,F,2
2005,WEST STOCKBRIDGE WATER DEPT,THM,F,1
2005,WEST STREET SCHOOL,INORG,F,14
2005,WEST STREET SCHOOL,NITRAT,F,1
2005,WEST STREET SCHOOL,VOC,F,1
2005,WEST STREET TAVERN,NITRAT,F,4
2005,WEST TISBURY ELEMENTARY SCHOOL,INORG,F,2
2005,WEST TISBURY ELEMENTARY SCHOOL,NITRAT,F,1
2005,WEST TISBURY ELEMENTARY SCHOOL,PERCHL,F,1
2005,WEST TISBURY ELEMENTARY SCHOOL,VOC,F,1
2005,WEST TISBURY TOWN HALL,NITRAT,F,1
2005,WEST TISBURY TOWN HALL,NITRIT,F,1
2005,WEST WARREN WATER DISTRICT,ASBEST,F,1
2005,WEST WARREN WATER DISTRICT,IRON,F,1
2005,WEST WARREN WATER DISTRICT,MN,F,2
2005,WEST WARREN WATER DISTRICT,NITRAT,F,2
2005,WEST WARREN WATER DISTRICT,NITRIT,F,2
2005,WEST WARREN WATER DISTRICT,VOC,F,2
2005,WESTBOROUGH STATE HOSPITAL (MWRA),HAA5,F,3
2005,WESTBOROUGH STATE HOSPITAL (MWRA),THM,F,4
2005,WESTBOROUGH WATER DEPARTMENT,HAA5,F,32
2005,WESTBOROUGH WATER DEPARTMENT,INORG,F,16
2005,WESTBOROUGH WATER DEPARTMENT,INORG,R,6
2005,WESTBOROUGH WATER DEPARTMENT,NITRAT,F,5
2005,WESTBOROUGH WATER DEPARTMENT,THM,F,32
2005,WESTBOROUGH WATER DEPARTMENT,TOC,R,11
2005,WESTBOROUGH WATER DEPARTMENT,VOC,F,5
2005,WESTFIELD CAMPING CLUB,NITRAT,F,1
2005,WESTFIELD CAMPING CLUB,NITRIT,F,1
2005,WESTFIELD CAMPING CLUB,SODIUM,F,1
2005,WESTFIELD DPWWATER DIVISION,ASBEST,F,2
2005,WESTFIELD DPWWATER DIVISION,HAA5,F,16
2005,WESTFIELD DPWWATER DIVISION,INORG,F,84
2005,WESTFIELD DPWWATER DIVISION,NITRAT,F,6
2005,WESTFIELD DPWWATER DIVISION,NITRIT,F,6
2005,WESTFIELD DPWWATER DIVISION,RADIO,F,14
2005,WESTFIELD DPWWATER DIVISION,SOC,F,178
2005,WESTFIELD DPWWATER DIVISION,THM,F,16
2005,WESTFIELD DPWWATER DIVISION,VOC,F,59
2005,WESTFORD RACQUET AND FITNESS CLUB,NITRAT,F,1
2005,WESTFORD WATER DEPARTMENT,HAA5,F,32
2005,WESTFORD WATER DEPARTMENT,INORG,F,7
2005,WESTFORD WATER DEPARTMENT,INORG,R,2
2005,WESTFORD WATER DEPARTMENT,IRON,F,8
2005,WESTFORD WATER DEPARTMENT,IRON,R,21
2005,WESTFORD WATER DEPARTMENT,MN,F,5
2005,WESTFORD WATER DEPARTMENT,MN,R,20
2005,WESTFORD WATER DEPARTMENT,NITRAT,F,2
2005,WESTFORD WATER DEPARTMENT,PCE,F,1
2005,WESTFORD WATER DEPARTMENT,PERCHL,F,16
2005,WESTFORD WATER DEPARTMENT,PERCHL,R,21
2005,WESTFORD WATER DEPARTMENT,RADIO,F,3
2005,WESTFORD WATER DEPARTMENT,RADON,F,1
2005,WESTFORD WATER DEPARTMENT,RADON,R,2
2005,WESTFORD WATER DEPARTMENT,SECCON,F,8
2005,WESTFORD WATER DEPARTMENT,THM,F,32
2005,WESTFORD WATER DEPARTMENT,TOC,R,20
2005,WESTFORD WATER DEPARTMENT,VOC,F,7
2005,WESTHAMPTON ELEMENTARY SCHOOL,INORG,F,14
2005,WESTHAMPTON ELEMENTARY SCHOOL,NITRAT,F,1
2005,WESTHAMPTON ELEMENTARY SCHOOL,RADIO,F,1
2005,WESTLAND MEADOWS,MN,F,1
2005,WESTLAND MEADOWS,NITRAT,F,1
2005,WESTLAND MEADOWS,VOC,F,1
2005,WESTMINSTER DEPARTMENT OF PUBLIC WORKS,HAA5,F,5
2005,WESTMINSTER DEPARTMENT OF PUBLIC WORKS,IRON,F,1
2005,WESTMINSTER DEPARTMENT OF PUBLIC WORKS,PCE,F,3
2005,WESTMINSTER DEPARTMENT OF PUBLIC WORKS,THM,F,5
2005,WESTON WATER DEPT.,ASBEST,F,1
2005,WESTON WATER DEPT.,HAA5,F,4
2005,WESTON WATER DEPT.,THM,F,9
2005,WESTON WATER DEPT.,VOC,F,1
2005,WESTOVER ARB,ASBEST,F,2
2005,WESTOVER ARB,HAA5,F,4
2005,WESTOVER ARB,THM,F,4
2005,WESTOVER GOLF COURSE,NITRAT,F,2
2005,WESTOVER GOLF COURSE,NITRIT,F,2
2005,WESTOVER GOLF COURSE,SODIUM,F,2
2005,WESTPORT CAMPING GROUNDS,NITRAT,F,2
2005,WESTPORT CLUB INC.,NITRAT,F,2
2005,WESTPORT COUNTRY DAY SCHOOL,NITRAT,F,1
2005,WESTPORT ELEM. SCHOOL,NITRAT,F,1
2005,WESTPORT ELEM. SCHOOL,VOC,F,4
2005,WESTPORT HARBOR WATER ASSOCIATION INC,NITRAT,F,4
2005,WESTPORT MIDDLE SCHOOL,NITRAT,F,1
2005,WESTPORT PLAZA,NITRAT,F,3
2005,WESTPORT PLAZA,VOC,F,1
2005,WESTPORT POINT UNITED METHODIST,NITRAT,F,4
2005,WESTPORT SCHOOL ADMINISTRATION,INORG,F,14
2005,WESTPORT SCHOOL ADMINISTRATION,NITRAT,F,2
2005,WESTPORT SCHOOL ADMINISTRATION,NITRIT,F,1
2005,WESTPORT SCHOOL ADMINISTRATION,PERCHL,F,7
2005,WESTPORT SCHOOL ADMINISTRATION,SOC,F,2
2005,WESTPORT SCHOOL ADMINISTRATION,VOC,F,1
2005,WESTPORT SENIOR CENTER,NITRAT,F,1
2005,WESTPORT SENIOR CENTER,NITRIT,F,1
2005,WESTPORT SENIOR CENTER,SODIUM,F,1
2005,WESTPORT SENIOR VILLAGE,ALPHA,F,2
2005,WESTPORT SENIOR VILLAGE,RADIUM,F,4
2005,WESTPORT SENIOR VILLAGE,SOC,F,90
2005,WESTPORT SENIOR VILLAGE,VOC,F,1
2005,WESTPORT VILLAGE COMMONS,NITRAT,F,1
2005,WESTPORT YACHT CLUB INC.,NITRAT,F,3
2005,WESTPORT YACHT CLUB INC.,NITRIT,F,1
2005,WESTPORT YACHT CLUB INC.,SODIUM,F,1
2005,WESTVIEW FARM,NITRAT,F,1
2005,WESTVIEW FARM,NITRIT,F,1
2005,WESTVIEW FARM,VOC,F,2
2005,WEYMOUTH WATER DEPARTMENT,ASBEST,F,1
2005,WEYMOUTH WATER DEPARTMENT,HAA5,F,42
2005,WEYMOUTH WATER DEPARTMENT,INORG,F,16
2005,WEYMOUTH WATER DEPARTMENT,NITRAT,F,3
2005,WEYMOUTH WATER DEPARTMENT,NITRIT,F,3
2005,WEYMOUTH WATER DEPARTMENT,PERCHL,F,1
2005,WEYMOUTH WATER DEPARTMENT,RADIO,F,6
2005,WEYMOUTH WATER DEPARTMENT,SODIUM,F,1
2005,WEYMOUTH WATER DEPARTMENT,THM,F,84
2005,WEYMOUTH WATER DEPARTMENT,TOC,F,2
2005,WEYMOUTH WATER DEPARTMENT,TOC,R,2
2005,WEYMOUTH WATER DEPARTMENT,VOC,F,22
2005,WEYMOUTH WATER DEPARTMENT,VOC,R,6
2005,WHALE WALK INN,NITRAT,F,1
2005,WHATELY WATER DEPARTMENT,HAA5,F,1
2005,WHATELY WATER DEPARTMENT,INORG,F,15
2005,WHATELY WATER DEPARTMENT,NITRAT,F,1
2005,WHATELY WATER DEPARTMENT,NITRIT,F,1
2005,WHATELY WATER DEPARTMENT,THM,F,1
2005,WHATELY WATER DISTRICT,ASBEST,F,1
2005,WHATELY WATER DISTRICT,NITRAT,F,1
2005,WHATELY WATER DISTRICT,NITRIT,F,1
2005,WHEATLEIGH INN,NITRAT,F,1
2005,WHEATLEIGH INN,NITRIT,F,1
2005,WHEELWRIGHT WATER DISTRICT,INORG,F,4
2005,WHEELWRIGHT WATER DISTRICT,NITRAT,F,2
2005,WHEELWRIGHT WATER DISTRICT,NITRIT,F,2
2005,WHISPERING PINES,NITRAT,F,3
2005,WHISPERING PINES CONDO ASSOCIATION,NITRAT,F,1
2005,WHISPERING PINES CONDO ASSOCIATION,SOC,F,45
2005,WHITE BIRCH GARDEN APARTMENTS,INORG,F,14
2005,WHITE BIRCH GARDEN APARTMENTS,NITRAT,F,1
2005,WHITE BIRCH GARDEN APARTMENTS,NITRIT,F,1
2005,WHITE CREST BEACH,NITRAT,F,1
2005,WHITE CREST BEACH,NITRIT,F,1
2005,WHITE OAK SCHOOL,INORG,F,5
2005,WHITE OAK SCHOOL,NITRAT,F,1
2005,WHITE OAK SCHOOL,SODIUM,F,1
2005,WHITE PINES CONDOMINIUMS,INORG,F,1
2005,WHITE PINES CONDOMINIUMS,NITRAT,F,1
2005,WHITE PINES CONDOMINIUMS,NITRIT,F,1
2005,WHITINSVILLE WATER COMPANY,ASBEST,F,1
2005,WHITINSVILLE WATER COMPANY,HAA5,F,6
2005,WHITINSVILLE WATER COMPANY,IRON,F,2
2005,WHITINSVILLE WATER COMPANY,MN,F,2
2005,WHITINSVILLE WATER COMPANY,NITRAT,F,2
2005,WHITINSVILLE WATER COMPANY,THM,F,8
2005,WHITMAN HOUSE RESTAURANT,NITRAT,F,2
2005,WHITMAN HOUSE RESTAURANT,NITRIT,F,1
2005,WHITMAN HOUSE RESTAURANT,VOC,F,55
2005,WHITMAN WATER SYSTEM,PCE,F,2
2005,WHITNEYS FARM MARKET AND COUNTRY GARDEN,NITRAT,F,1
2005,WHITNEYS FARM MARKET AND COUNTRY GARDEN,NITRIT,F,1
2005,WHITNEYS FARM MARKET AND COUNTRY GARDEN,SODIUM,F,1
2005,WICKED OYSTER RESTAURANT,NITRAT,F,4
2005,WICKED OYSTER RESTAURANT,NITRIT,F,1
2005,WILBRAHAM WATER DEPT (MWRA),ASBEST,F,2
2005,WILBRAHAM WATER DEPT (MWRA),HAA5,F,16
2005,WILBRAHAM WATER DEPT (MWRA),THM,F,16
2005,WILD HONEY CAFE @ SOARES FUNCTION HALL,NITRAT,F,2
2005,WILD HONEY CAFE @ SOARES FUNCTION HALL,VOC,F,1
2005,WILDWOOD CONDOMINIUM,INORG,F,14
2005,WILDWOOD CONDOMINIUM,NITRAT,F,1
2005,WILDWOOD CONDOMINIUM,RADIO,F,8
2005,WILDWOOD CONDOMINIUM,SOC,F,45
2005,WILEY PARK CONSERVATION AREA,NITRAT,F,2
2005,WILKINSONVILLE WATER DISTRICT,NITRAT,F,1
2005,WILKINSONVILLE WATER DISTRICT,SECCON,F,2
2005,WILLIAMSBURG WATER DEPT,INORG,F,4
2005,WILLIAMSBURG WATER DEPT,NITRAT,F,2
2005,WILLIAMSBURG WATER DEPT,NITRIT,F,2
2005,WILLIAMSTOWN WATER DEPT,HAA5,F,1
2005,WILLIAMSTOWN WATER DEPT,INORG,F,42
2005,WILLIAMSTOWN WATER DEPT,NITRAT,F,3
2005,WILLIAMSTOWN WATER DEPT,NITRIT,F,3
2005,WILLIAMSTOWN WATER DEPT,THM,F,1
2005,WILLYS WORLD WELLNESS AND CONFERENCE CTR,NITRAT,F,1
2005,WILMINGTON WATER DEPT,ASBEST,F,2
2005,WILMINGTON WATER DEPT,HAA5,F,32
2005,WILMINGTON WATER DEPT,INORG,F,20
2005,WILMINGTON WATER DEPT,INORG,R,41
2005,WILMINGTON WATER DEPT,NITRAT,F,18
2005,WILMINGTON WATER DEPT,NITRAT,R,11
2005,WILMINGTON WATER DEPT,NITRIT,F,45
2005,WILMINGTON WATER DEPT,NITRIT,R,5
2005,WILMINGTON WATER DEPT,RADIO,F,6
2005,WILMINGTON WATER DEPT,THM,F,34
2005,WILMINGTON WATER DEPT,TOC,F,2
2005,WILMINGTON WATER DEPT,TOC,R,2
2005,WILMINGTON WATER DEPT,VOC,F,15
2005,WILMINGTON WATER DEPT,VOC,R,5
2005,WINCHENDON WATER DEPARTMENT,HAA5,F,4
2005,WINCHENDON WATER DEPARTMENT,INORG,F,14
2005,WINCHENDON WATER DEPARTMENT,NITRAT,F,1
2005,WINCHENDON WATER DEPARTMENT,THM,F,7
2005,WINCHENDON WATER DEPARTMENT,VOC,F,2
2005,WINCHESTER WATER DEPT,HAA5,F,16
2005,WINCHESTER WATER DEPT,INORG,F,14
2005,WINCHESTER WATER DEPT,NITRAT,F,1
2005,WINCHESTER WATER DEPT,THM,F,17
2005,WINCHESTER WATER DEPT,VOC,F,3
2005,WIND IN THE PINES,NITRAT,F,1
2005,WINSLOW TAVERN,NITRAT,F,1
2005,WINTHROP VILLAGE PLAZA,NITRAT,F,1
2005,WITCHES BROOK WATER COMPANY,ASBEST,F,1
2005,WITCHES BROOK WATER COMPANY,NITRAT,F,2
2005,WITCHES BROOK WATER COMPANY,SECCON,F,4
2005,WITCHES BROOK WATER COMPANY,VOC,F,2
2005,WOBURN WATER DEPT.,HAA5,F,32
2005,WOBURN WATER DEPT.,INORG,F,14
2005,WOBURN WATER DEPT.,INORG,R,168
2005,WOBURN WATER DEPT.,NITRAT,F,1
2005,WOBURN WATER DEPT.,NITRAT,R,6
2005,WOBURN WATER DEPT.,NITRIT,F,1
2005,WOBURN WATER DEPT.,NITRIT,R,6
2005,WOBURN WATER DEPT.,PCE,F,5
2005,WOBURN WATER DEPT.,THM,F,32
2005,WOBURN WATER DEPT.,VOC,F,1
2005,WOBURN WATER DEPT.,VOC,R,53
2005,WOODHAVEN ELDER HOUSING COMMITTEE,NITRAT,F,3
2005,WOODHAVEN ELDER HOUSING COMMITTEE,NITRIT,F,3
2005,WOODHAVEN ELDER HOUSING COMMITTEE,VOC,F,1
2005,WOODLAND MHP LLC,INORG,F,1
2005,WOODLAND MHP LLC,NITRAT,F,1
2005,WOODLAND MHP LLC,NITRIT,F,1
2005,WOODLAND RIDGE,INORG,F,14
2005,WOODLAND RIDGE,NITRAT,F,1
2005,WOODLAND RIDGE,NITRIT,F,1
2005,WOODLAND RIDGE,VOC,F,2
2005,WOODLAND WALK APARTMENTS,INORG,F,9
2005,WOODLAND WALK APARTMENTS,INORG,R,9
2005,WOODLAND WALK APARTMENTS,IRON,F,12
2005,WOODLAND WALK APARTMENTS,IRON,R,9
2005,WOODLAND WALK APARTMENTS,MN,F,14
2005,WOODLAND WALK APARTMENTS,MN,R,9
2005,WOODLAND WALK APARTMENTS,NITRAT,F,9
2005,WOODLAND WALK APARTMENTS,SODIUM,F,9
2005,WOODLAND WALK APARTMENTS,VOC,F,3
2005,WOODLAND WATER DISTRICT,HAA5,F,1
2005,WOODLAND WATER DISTRICT,THM,F,4
2005,WOODS POND CONDOMINIUMS,NITRAT,F,1
2005,WOODS POND CONDOMINIUMS,NITRIT,F,1
2005,WOODS POND CONDOMINIUMS,VOC,F,1
2005,WOODVALE CONDOMINIUM,NITRAT,F,1
