Id,Town,Program,FacilityId,FacilityName,InspectionType,InspectionDate
1482398,LAKEVILLE,WATER SUPPLY/DRINKING WATER,6663,CLARK SHORES WATER CORPORATION,Site Visit But Not Full Inspection,2000-11-01
1482399,ACUSHNET,WATER SUPPLY/DRINKING WATER,6576,LONG PLAIN CHRISTIAN NURSERY SCHOOL,Site Visit But Not Full Inspection,2000-12-01
1482400,WEST TISBURY,WATER SUPPLY/DRINKING WATER,6760,WEST TISBURY ELEMENTARY SCHOOL,Site Visit But Not Full Inspection,2000-12-01
1482401,WEST TISBURY,WATER SUPPLY/DRINKING WATER,291088,M.V. PUBLIC CHARTER SCHOOL,Site Visit But Not Full Inspection,2000-12-01
1482402,CARVER,WATER SUPPLY/DRINKING WATER,301770,CARVER HIGH SCHOOL AND MIDDLE SCHOOL,Site Visit But Not Full Inspection,2000-12-01
1482403,KINGSTON,WATER SUPPLY/DRINKING WATER,6662,SACRED HEART HIGH SCHOOL,Site Visit But Not Full Inspection,2000-12-01
1482405,FREETOWN,WATER SUPPLY/DRINKING WATER,7255,FREETOWN WATER COMMISSION,Site Visit But Not Full Inspection,2001-01-01
1482406,CARVER,WATER SUPPLY/DRINKING WATER,281030,PINE VIEW PLAZA / 73 MAIN ST CONDO TRUST,Site Visit But Not Full Inspection,2001-01-01
1482408,ATTLEBORO,WATER SUPPLY/DRINKING WATER,6192,ATTLEBORO WATER DEPT,Site Visit But Not Full Inspection,2001-01-01
1482410,BARNSTABLE,WATER SUPPLY/DRINKING WATER,6195,CENTERVILLE OSTERVILLE MARSTONS MILLS WD,Site Visit But Not Full Inspection,2001-01-01
1482413,CARVER,WATER SUPPLY/DRINKING WATER,301770,CARVER HIGH SCHOOL AND MIDDLE SCHOOL,Site Visit But Not Full Inspection,2001-01-01
1482414,CHILMARK,WATER SUPPLY/DRINKING WATER,6612,MENEMSHA INN,Site Visit But Not Full Inspection,2001-01-01
1482415,FREETOWN,WATER SUPPLY/DRINKING WATER,7255,FREETOWN WATER COMMISSION,Site Visit But Not Full Inspection,2001-01-01
1482416,LAKEVILLE,WATER SUPPLY/DRINKING WATER,229787,MULLEIN HILL CHRISTIAN ACADEMY,Site Visit But Not Full Inspection,2001-01-01
1482417,WESTPORT,WATER SUPPLY/DRINKING WATER,6284,MAYNARD STATE LLC,Site Visit But Not Full Inspection,2001-01-01
1482418,MIDDLEBOROUGH,WATER SUPPLY/DRINKING WATER,6246,MIDDLEBOROUGH WATER SUPPLY,Site Visit But Not Full Inspection,2001-01-01
1482419,WEST TISBURY,WATER SUPPLY/DRINKING WATER,313357,"POLLY HILL ARBORETUM, INC.",Site Visit But Not Full Inspection,2001-01-01
1482420,DIGHTON,WATER SUPPLY/DRINKING WATER,6213,DIGHTON WATER DISTRICT,Site Visit But Not Full Inspection,2001-01-01
1482421,CARVER,WATER SUPPLY/DRINKING WATER,281032,DAVES LIQUORS,Site Visit But Not Full Inspection,2001-01-01
1482422,WEST TISBURY,WATER SUPPLY/DRINKING WATER,291088,M.V. PUBLIC CHARTER SCHOOL,Site Visit But Not Full Inspection,2001-03-01
1482423,MIDDLEBOROUGH,WATER SUPPLY/DRINKING WATER,340361,"AESCO ELECTRONICS, INC.",Site Visit But Not Full Inspection,2001-03-01
1482424,WELLFLEET,WATER SUPPLY/DRINKING WATER,187615,BOBS SUB AND CONE,Site Visit But Not Full Inspection,2001-03-01
1482425,MASHPEE,WATER SUPPLY/DRINKING WATER,7270,MASHPEE WATER DISTRICT,Site Visit But Not Full Inspection,2001-03-01
1482426,LAKEVILLE,WATER SUPPLY/DRINKING WATER,6663,CLARK SHORES WATER CORPORATION,Site Visit But Not Full Inspection,2001-03-01
1482429,RAYNHAM,WATER SUPPLY/DRINKING WATER,343883,RAYNHAM ATHLETIC CLUB,Site Visit But Not Full Inspection,2001-05-01
1482430,REHOBOTH,WATER SUPPLY/DRINKING WATER,6725,CRESTWOOD COUNTRY CLUB,Site Visit But Not Full Inspection,2001-05-01
1482432,RAYNHAM,WATER SUPPLY/DRINKING WATER,343883,RAYNHAM ATHLETIC CLUB,Site Visit But Not Full Inspection,2001-06-01
1482436,STOUGHTON,WATER SUPPLY/DRINKING WATER,265595,COPPERWOOD II CONDOMINIUMS,Site Visit But Not Full Inspection,2001-06-01
1482437,TAUNTON,WATER SUPPLY/DRINKING WATER,6273,TAUNTON WATER DIVISION,Site Visit But Not Full Inspection,2001-07-01
1482438,LAKEVILLE,WATER SUPPLY/DRINKING WATER,6663,CLARK SHORES WATER CORPORATION,Site Visit But Not Full Inspection,2001-07-01
1482439,MASHPEE,WATER SUPPLY/DRINKING WATER,7191,BEECHWOOD POINT CONDOS,Site Visit But Not Full Inspection,2001-07-01
1482440,SOMERSET,WATER SUPPLY/DRINKING WATER,6271,SOMERSET WATER DEPARTMENT,Site Visit But Not Full Inspection,2001-08-01
1482445,TAUNTON,WATER SUPPLY/DRINKING WATER,6273,TAUNTON WATER DIVISION,Site Visit But Not Full Inspection,2001-08-01
1482446,WEST BRIDGEWATER,WATER SUPPLY/DRINKING WATER,6282,WEST BRIDGEWATER WATER DEPT,Site Visit But Not Full Inspection,2001-08-01
1482447,RAYNHAM,WATER SUPPLY/DRINKING WATER,6265,RAYNHAM CENTER WATER DISTRICT,Site Visit But Not Full Inspection,2001-08-01
1482448,PEMBROKE,WATER SUPPLY/DRINKING WATER,6259,PEMBROKE WATER DIVISION DPW,Site Visit But Not Full Inspection,2001-08-01
1482449,NORWELL,WATER SUPPLY/DRINKING WATER,6256,NORWELL WATER DEPARTMENT,Site Visit But Not Full Inspection,2001-08-01
1482450,NEW BEDFORD,WATER SUPPLY/DRINKING WATER,7293,CITY OF NEW BEDFORD DPI,Site Visit But Not Full Inspection,2001-08-01
